product_id,product_name,brand,category,sub_category,list_price
PROD001074,Travel Document Organizer,Baggallini,Bags & Luggage,Wallets,2999
PROD001075,Genuine Leather Cardholder,Hidesign,Bags & Luggage,Wallets,1499
PROD001076,Phone Wallet Crossbody,Fossil,Bags & Luggage,Wallets,3999
PROD001077,Money Clip Slim Steel,Bosca,Bags & Luggage,Wallets,1999
PROD001078,Zip-Around Clutch Wallet,Caprese,Bags & Luggage,Wallets,1299
PROD001079,RFID Long Wallet Multi-Slot,Bellroy,Bags & Luggage,Wallets,6999
PROD001080,Canvas Velcro Wallet,DailyObjects,Bags & Luggage,Wallets,799
PROD001081,"Briefcase 15.6"" Leather",Targus,Bags & Luggage,Laptop Bags,4999
PROD001082,"Sleeve 13"" MacBook Felt",tomtoc,Bags & Luggage,Laptop Bags,1499
PROD001083,"Messenger Bag 15.6""",Samsonite,Bags & Luggage,Laptop Bags,2999
PROD001084,"Backpack Laptop 17.3""",Matein,Bags & Luggage,Laptop Bags,2499
PROD001085,"Hard Shell Case 14"" ASUS",Inateck,Bags & Luggage,Laptop Bags,1999
PROD001086,"Tote Bag Laptop Women 15""",Baggit,Bags & Luggage,Laptop Bags,1999
PROD001087,"Slim Laptop Bag 14""",Wildcraft,Bags & Luggage,Laptop Bags,1499
PROD001088,"Rolling Laptop Trolley 15.6""",Case Logic,Bags & Luggage,Laptop Bags,4999
PROD001089,"Crossbody Laptop Bag 13""",Knomo,Bags & Luggage,Laptop Bags,7999
PROD001090,"Leather Laptop Folio 15""",Hidesign,Bags & Luggage,Laptop Bags,5999
PROD001091,Toiletry Bag Hanging Clear TSA,Bago Travel,Bags & Luggage,Travel Kits,999
PROD001092,Packing Cubes Set of 6,Eagle Creek,Bags & Luggage,Travel Kits,3999
PROD001093,Travel Pillow Memory Foam,Cabeau,Bags & Luggage,Travel Kits,3499
PROD001094,Passport Cover RFID,Bellroy,Bags & Luggage,Travel Kits,2999
PROD001095,Universal Travel Adapter,Anker,Bags & Luggage,Travel Kits,2499
PROD001096,Compression Packing Bags 5pc,Spacesaver,Bags & Luggage,Travel Kits,999
PROD001097,Travel Medication Organizer,Shacke,Bags & Luggage,Travel Kits,799
PROD001098,Cable Organizer Roll Pouch,Cocoon,Bags & Luggage,Travel Kits,1999
PROD001099,Eye Mask & Earplugs Kit,Lewis N. Clark,Bags & Luggage,Travel Kits,699
PROD001100,Luggage Strap Lock Set 2,Travelon,Bags & Luggage,Travel Kits,999
PROD001101,Stratocaster Standard Sunburst,Fender,Music & Instruments,Guitars,59999
PROD001102,Les Paul Standard 60s,Gibson,Music & Instruments,Guitars,249999
PROD001103,GS Mini Acoustic Rosewood,Taylor,Music & Instruments,Guitars,44999
PROD001104,Dreadnought D-28,Martin,Music & Instruments,Guitars,149999
PROD001105,PRS SE Custom 24,PRS Guitars,Music & Instruments,Guitars,59999
PROD001106,Ibanez RG350DXZ Electric,Ibanez,Music & Instruments,Guitars,34999
PROD001107,Yamaha F310 Acoustic,Yamaha,Music & Instruments,Guitars,8999
PROD001108,Cort AD810 Acoustic Sunburst,Cort,Music & Instruments,Guitars,9999
PROD001109,Squire Classic Vibe Strat,Squier,Music & Instruments,Guitars,29999
PROD001110,Epiphone Les Paul Classic,Epiphone,Music & Instruments,Guitars,29999
PROD001111,KOMPLETE KONTROL S49 MK2,Native Instruments,Music & Instruments,Keyboards,49999
PROD001112,P-125 Digital Piano 88 Key,Yamaha,Music & Instruments,Keyboards,54999
PROD001113,RD-88 Stage Piano,Roland,Music & Instruments,Keyboards,134999
PROD001114,Arturia KeyLab Essential 61,Arturia,Music & Instruments,Keyboards,21999
PROD001115,Casio CTX-3000 Portable,Casio,Music & Instruments,Keyboards,12999
PROD001116,Nord Stage 3 88 Key,Nord,Music & Instruments,Keyboards,349999
PROD001117,Alesis Recital 88-Key Semi-weighted,Alesis,Music & Instruments,Keyboards,16999
PROD001118,Korg Minilogue Analog Synth,Korg,Music & Instruments,Keyboards,49999
PROD001119,Roland Go:Piano 61 Key,Roland,Music & Instruments,Keyboards,16999
PROD001120,Akai MPK Mini Play MK3,Akai,Music & Instruments,Keyboards,12999
PROD001121,DD-80S Complete Drum Kit,Ludwig,Music & Instruments,Drums,74999
PROD001122,DTX432K Electronic Drum Set,Yamaha,Music & Instruments,Drums,54999
PROD001123,TD-1DMK V-Drums Electronic,Roland,Music & Instruments,Drums,69999
PROD001124,Stage Custom Birch 5-Piece,Yamaha,Music & Instruments,Drums,124999
PROD001125,Sonor AQX Studio Drum Set,Sonor,Music & Instruments,Drums,84999
PROD001126,Pearl Roadshow 5-Piece,Pearl,Music & Instruments,Drums,44999
PROD001127,Ddrum D1 Junior Drum Set,Ddrum,Music & Instruments,Drums,24999
PROD001128,Alesis Nitro Max Mesh E-Kit,Alesis,Music & Instruments,Drums,49999
PROD001129,DW Collectors Series Snare,DW Drums,Music & Instruments,Drums,59999
PROD001130,Tama Club Jam Mini Shell Kit,Tama,Music & Instruments,Drums,54999
PROD001131,SM7dB Dynamic Microphone,Shure,Music & Instruments,Studio Equipment,42999
PROD001132,Scarlett Solo 4th Gen USB Interface,Focusrite,Music & Instruments,Studio Equipment,9999
PROD001133,Sony MDR-7506 Studio Headphones,Sony,Music & Instruments,Studio Equipment,7999
PROD001134,KRK Rokit 5 G4 Studio Monitor,KRK,Music & Instruments,Studio Equipment,19999
PROD001135,Apollo Twin X DUO USB,Universal Audio,Music & Instruments,Studio Equipment,74999
PROD001136,Ableton Live 11 Suite DAW,Ableton,Music & Instruments,Studio Equipment,54999
PROD001137,Yamaha HS8 Studio Monitor,Yamaha,Music & Instruments,Studio Equipment,36999
PROD001138,Maschine MK3 Controller,Native Instruments,Music & Instruments,Studio Equipment,34999
PROD001139,Behringer UMC22 USB Audio,Behringer,Music & Instruments,Studio Equipment,3999
PROD001140,MIDI Controller APC40 MK2,Akai,Music & Instruments,Studio Equipment,24999
PROD001141,Blue Yeti USB Mic,Blue Microphones,Music & Instruments,Microphones,12999
PROD001142,SM58 Dynamic Vocal Mic,Shure,Music & Instruments,Microphones,9999
PROD001143,C214 Large Diaphragm Condenser,AKG,Music & Instruments,Microphones,29999
PROD001144,AT2020 Cardioid Condenser,Audio-Technica,Music & Instruments,Microphones,8999
PROD001145,NT1 5th Gen Studio Mic,Rode,Music & Instruments,Microphones,34999
PROD001146,Beta 58A Supercardioid Dynamic,Shure,Music & Instruments,Microphones,14999
PROD001147,MV7 Podcast Microphone,Shure,Music & Instruments,Microphones,19999
PROD001148,Neumann TLM 102 Condenser,Neumann,Music & Instruments,Microphones,84999
PROD001149,PGA48 Cardioid Dynamic Vocal,Shure,Music & Instruments,Microphones,4499
PROD001150,Wireless Clip-On Lavalier,DJI Mic,Music & Instruments,Microphones,26999
PROD001151,Student Violin 4/4 Outfit,Stentor,Music & Instruments,Violins,8999
PROD001152,Student II Violin 3/4,Stentor,Music & Instruments,Violins,7499
PROD001153,Intermediate Violin 4/4,Eastman,Music & Instruments,Violins,29999
PROD001154,Electric Violin Silent SV-200,Yamaha,Music & Instruments,Violins,54999
PROD001155,Carlo Robelli Violin 4/4 Kit,Sam Ash,Music & Instruments,Violins,12999
PROD001156,Cecilio CVN-300 Violin,Cecilio,Music & Instruments,Violins,9999
PROD001157,Artist 4/4 Violin,D Z Strad,Music & Instruments,Violins,24999
PROD001158,Merano 1/2 Size Violin Kit,Merano,Music & Instruments,Violins,6999
PROD001159,V3 Series Student Violin,Scott Cao,Music & Instruments,Violins,34999
PROD001160,SV-150 Electric Blue Violin,Yamaha,Music & Instruments,Violins,79999
PROD001161,Elden Ring PC Steam Key,Bandai Namco,Gaming,PC Games,3499
PROD001162,Cyberpunk 2077 PC Steam,CD Projekt Red,Gaming,PC Games,2999
PROD001163,Red Dead Redemption 2 PC,Rockstar Games,Gaming,PC Games,2999
PROD001164,Baldur's Gate 3 PC,Larian Studios,Gaming,PC Games,3499
PROD001165,Hogwarts Legacy PC,WB Games,Gaming,PC Games,3299
PROD001166,The Witcher 3 GOTY PC,CD Projekt Red,Gaming,PC Games,1499
PROD001167,GTA V Premium PC,Rockstar Games,Gaming,PC Games,1499
PROD001168,Starfield PC Game Pass,Bethesda,Gaming,PC Games,3499
PROD001169,Microsoft Flight Simulator,Xbox Game Studios,Gaming,PC Games,3999
PROD001170,Satisfactory Early Access,Coffee Stain Studios,Gaming,PC Games,1499
PROD001171,God of War Ragnarök PS5,Sony Santa Monica,Gaming,Console Games,4499
PROD001172,Hogwarts Legacy PS5,WB Games,Gaming,Console Games,3999
PROD001173,FIFA 24 PS5,EA Sports,Gaming,Console Games,3999
PROD001174,Zelda: Tears of the Kingdom Switch,Nintendo,Gaming,Console Games,4499
PROD001175,Forza Horizon 5 Xbox,Xbox Game Studios,Gaming,Console Games,3499
PROD001176,Spider-Man 2 PS5,Insomniac / Sony,Gaming,Console Games,4499
PROD001177,Super Mario Bros Wonder Switch,Nintendo,Gaming,Console Games,3999
PROD001178,Lies of P PS5,Neowiz,Gaming,Console Games,3499
PROD001179,Mortal Kombat 1 Xbox,NetherRealm / WB,Gaming,Console Games,3499
PROD001180,Alan Wake 2 PS5,Remedy Entertainment,Gaming,Console Games,3499
PROD001181,DualSense Edge Wireless Controller,Sony,Gaming,Gaming Accessories,17990
PROD001182,Xbox Elite Series 2 Controller,Microsoft,Gaming,Gaming Accessories,17999
PROD001183,SteelSeries Apex Pro TKL Keyboard,SteelSeries,Gaming,Gaming Accessories,14999
PROD001184,Logitech G502 X Gaming Mouse,Logitech,Gaming,Gaming Accessories,5495
PROD001185,Razer Kraken V3 HyperSense Headset,Razer,Gaming,Gaming Accessories,9999
PROD001186,HyperX Cloud Alpha S Headset,HyperX,Gaming,Gaming Accessories,7999
PROD001187,Elgato HD60 X Capture Card,Elgato,Gaming,Gaming Accessories,17999
PROD001188,Gaming Chair GT890M,GT Racing,Gaming,Gaming Accessories,14999
PROD001189,"240Hz Gaming Monitor 24.5""",BenQ Zowie,Gaming,Gaming Accessories,44999
PROD001190,PS5 HD Camera 1080p,Sony,Gaming,Gaming Accessories,5999
PROD001191,Quest 3 512GB Standalone VR,Meta,Gaming,VR Devices,59999
PROD001192,PlayStation VR2,Sony,Gaming,VR Devices,54990
PROD001193,Quest 2 128GB,Meta,Gaming,VR Devices,34999
PROD001194,Valve Index PC VR Full Kit,Valve,Gaming,VR Devices,89999
PROD001195,Bigscreen Beyond Micro OLED VR,Bigscreen,Gaming,VR Devices,119999
PROD001196,PICO 4 256GB All-in-One VR,ByteDance Pico,Gaming,VR Devices,39999
PROD001197,HP Reverb G2 PC VR,HP,Gaming,VR Devices,49999
PROD001198,Samsung Gear VR with Controller,Samsung,Gaming,VR Devices,3999
PROD001199,Oculus Rift S PC VR,Meta,Gaming,VR Devices,29999
PROD001200,Lenovo Explorer Mixed Reality,Lenovo,Gaming,VR Devices,19999
PROD001201,PlayStation Store Rs.5000 Gift Card,Sony PlayStation,Gaming,Game Codes,5000
PROD001202,Xbox Game Pass Ultimate 3 Months,Microsoft,Gaming,Game Codes,2999
PROD001203,Steam Wallet Rs.1000 Code,Valve Steam,Gaming,Game Codes,1000
PROD001204,Nintendo eShop Rs.3000 Card,Nintendo,Gaming,Game Codes,3000
PROD001205,EA Play 12 Months PC,Electronic Arts,Gaming,Game Codes,2999
PROD001206,Google Play Gift Card Rs.500,Google,Gaming,Game Codes,500
PROD001207,Battle.net Rs.2000 Balance,Blizzard,Gaming,Game Codes,2000
PROD001208,Ubisoft Credits Rs.1500,Ubisoft,Gaming,Game Codes,1500
PROD001209,Epic Games Store Rs.1000 Card,Epic Games,Gaming,Game Codes,1000
PROD001210,Xbox Live Gold 12 Months,Microsoft,Gaming,Game Codes,4499
PROD001211,LaserJet Pro M404dn Mono,HP,Office Supplies,Printers,24999
PROD001212,Pixma G3010 All-in-One,Canon,Office Supplies,Printers,11999
PROD001213,EcoTank ET-2850 Inkjet,Epson,Office Supplies,Printers,19999
PROD001214,OfficeJet Pro 9015e,HP,Office Supplies,Printers,17999
PROD001215,Workforce Pro WF-3820,Epson,Office Supplies,Printers,9999
PROD001216,Color LaserJet Pro M255dw,HP,Office Supplies,Printers,34999
PROD001217,ImageCLASS LBP6030 Mono,Canon,Office Supplies,Printers,8999
PROD001218,Thermal Label Printer LW-400,Brother,Office Supplies,Printers,9999
PROD001219,Inkjet A3 Printer L3558,Epson,Office Supplies,Printers,18999
PROD001220,Portable Inkless Printer Mini,HP Sprocket,Office Supplies,Printers,6999
PROD001221,Ergonomic Mesh Chair Pro,Herman Miller Aeron,Office Supplies,Office Chairs,149999
PROD001222,Mid-Back Ergonomic Office Chair,Green Soul,Office Supplies,Office Chairs,14999
PROD001223,High-Back Executive Chair,Featherlite,Office Supplies,Office Chairs,19999
PROD001224,Ergonomic Chair E1,Durian,Office Supplies,Office Chairs,12999
PROD001225,Mesh Task Chair ProGrid,HON,Office Supplies,Office Chairs,24999
PROD001226,Budget Office Chair OC001,Nilkamal,Office Supplies,Office Chairs,6999
PROD001227,Lumbar Support Chair,Havells,Office Supplies,Office Chairs,8999
PROD001228,Computer Chair Fixed Arms,Amazon Basics,Office Supplies,Office Chairs,9999
PROD001229,Director Chair Leather,Godrej Interio,Office Supplies,Office Chairs,29999
PROD001230,Active Sitting Balance Chair,Gaiam,Office Supplies,Office Chairs,4999
PROD001231,Steel Filing Cabinet 2-Drawer,Godrej,Office Supplies,Storage Cabinets,8999
PROD001232,Pedestal Cabinet 3-Drawer,Featherlite,Office Supplies,Storage Cabinets,6999
PROD001233,Lateral Filing Cabinet 4-Drawer,IKEA,Office Supplies,Storage Cabinets,12999
PROD001234,Locker Cabinet 4-Compartment,Nilkamal,Office Supplies,Storage Cabinets,7999
PROD001235,Open Shelf Bookcase 5-Shelf,IKEA,Office Supplies,Storage Cabinets,9999
PROD001236,Wooden Office Cabinet 2-Door,Durian,Office Supplies,Storage Cabinets,14999
PROD001237,Mobile Pedestal Under-Desk 3-Drawer,HomeTown,Office Supplies,Storage Cabinets,4999
PROD001238,Personal Locker Digital Lock,Master Lock,Office Supplies,Storage Cabinets,4999
PROD001239,Secure Document Cabinet Fireproof,SentrySafe,Office Supplies,Storage Cabinets,12999
PROD001240,Steel Almirah 2-Door Office,Godrej,Office Supplies,Storage Cabinets,14999
PROD001241,PowerLite L400U Laser WUXGA,Epson,Office Supplies,Projectors,249999
PROD001242,BenQ TH685P 1080p 3500lm,BenQ,Office Supplies,Projectors,59999
PROD001243,Xgimi Horizon Pro 4K,Xgimi,Office Supplies,Projectors,99999
PROD001244,ViewSonic PA503W 3600L WXGA,ViewSonic,Office Supplies,Projectors,44999
PROD001245,Optoma EH400 Full HD 4000L,Optoma,Office Supplies,Projectors,89999
PROD001246,MI Smart Compact Projector 2,Xiaomi,Office Supplies,Projectors,34999
PROD001247,Epson EB-X41 XGA 3600L,Epson,Office Supplies,Projectors,39999
PROD001248,LG CineBeam HU710PW 4K UST,LG,Office Supplies,Projectors,249999
PROD001249,Nebula Capsule 3 Projector,Anker Nebula,Office Supplies,Projectors,99999
PROD001250,Sony VPL-FHZ60 6000L Laser,Sony,Office Supplies,Projectors,499999
PROD001251,A4 Copier Paper 75GSM 500 Sheets,JK Paper,Office Supplies,Paper Supplies,299
PROD001252,A4 Premium Photo Paper 50 Sheets,Canon,Office Supplies,Paper Supplies,699
PROD001253,Carbonless Copy Paper A4 500,Bilt,Office Supplies,Paper Supplies,799
PROD001254,A3 Drawing Cartridge Paper 50 Sheets,Camlin,Office Supplies,Paper Supplies,499
PROD001255,Sticky Notes 76x76 5-Color Pack,Post-It,Office Supplies,Paper Supplies,299
PROD001256,Index Cards 4x6 Pack of 200,Oxford,Office Supplies,Paper Supplies,299
PROD001257,Thermal Paper Rolls 80mm 20pcs,Generic,Office Supplies,Paper Supplies,499
PROD001258,Crepe Paper Craft Rolls,Deli,Office Supplies,Paper Supplies,199
PROD001259,Ruled Pad A4 100 Sheets 5-Pack,Classmate,Office Supplies,Paper Supplies,299
PROD001260,Tracing Paper A3 50 Sheets,Brustro,Office Supplies,Paper Supplies,399
